seq_id,block_id,ship_id,platen_idx,platen_id,platen_name,planned_start_day,planned_end_day,due_day,delay_days,lead_time_days,is_feasible,requested_feasible,status,reward
349,231,H1087,57,PPT0810A,Bay8-S-19,480,494,297,197,14,True,True,ALLOCATED,-197.0
350,231,H1087,21,PPT0057A,0东-14,326,340,297,43,14,True,True,ALLOCATED,-43.0
341,112,H1088,62,PPT0861A,Bay8-N-22,406,436,286,150,30,True,True,ALLOCATED,-150.0
368,155,H1087,42,PPT1055A,Bay10-N-10,236,259,279,0,23,True,True,ALLOCATED,0.0
359,671,H1088,34,PPT1010A,Bay10-S-19,503,528,283,245,25,True,True,ALLOCATED,-245.0
371,144,H1088,53,PPT0804A,Bay8-S-7,241,260,277,0,19,True,True,ALLOCATED,0.0
342,122,H1088,24,PPT0060A,0东-20,238,254,292,0,16,True,True,ALLOCATED,0.0
343,122,H1088,42,PPT1055A,Bay10-N-10,259,275,292,0,16,True,True,ALLOCATED,0.0
344,132,H1088,31,PPT1007A,Bay10-S-13,249,265,292,0,16,True,True,ALLOCATED,0.0
345,132,H1088,32,PPT1008A,Bay10-S-15,238,254,292,0,16,True,True,ALLOCATED,0.0
346,103,H1088,2,BQM4803A,Bay48-S-3,1012,1028,292,736,16,True,True,ALLOCATED,-736.0
347,103,H1087,8,BQM4503A,Bay45-S-3,722,738,292,446,16,True,True,ALLOCATED,-446.0
366,145,H1087,14,PPT0004A,0西-7,302,322,280,42,20,True,True,ALLOCATED,-42.0
367,154,H1087,55,PPT0808A,Bay8-S-15,317,337,280,57,20,True,True,ALLOCATED,-57.0
266,654,H1088,11,PPT0001A,0西-1,497,528,310,218,31,True,True,ALLOCATED,-218.0
265,644,H1088,2,BQM4803A,Bay48-S-3,1028,1059,310,749,31,True,True,ALLOCATED,-749.0
279,111,H1088,7,BQM4853A,Bay48-N-3,942,967,305,662,25,True,True,ALLOCATED,-662.0
280,111,H1088,8,BQM4503A,Bay45-S-3,738,763,305,458,25,True,True,ALLOCATED,-458.0
292,825,H1088,7,BQM4853A,Bay48-N-3,967,997,299,698,30,True,True,ALLOCATED,-698.0
307,632,H1088,13,PPT0003A,0西-5,297,311,305,6,14,True,True,ALLOCATED,-6.0
308,632,H1088,3,BQM4808A,Bay48-S-8,241,255,305,0,14,True,True,ALLOCATED,0.0
326,622,H1088,36,PPT1012A,Bay10-S-23,323,336,303,33,13,True,True,ALLOCATED,-33.0
327,622,H1088,52,PPT0803A,Bay8-S-5,346,359,303,56,13,True,True,ALLOCATED,-56.0
288,833,H1087,7,BQM4853A,Bay48-N-3,997,1027,303,724,30,True,True,ALLOCATED,-724.0
287,823,H1087,62,PPT0861A,Bay8-N-22,436,466,303,163,30,True,True,ALLOCATED,-163.0
213,101,H1088,7,BQM4853A,Bay48-N-3,1027,1057,321,736,30,True,True,ALLOCATED,-736.0
214,101,H1088,2,BQM4803A,Bay48-S-3,1059,1089,321,768,30,True,True,ALLOCATED,-768.0
348,661,H1087,48,PPT1061A,Bay10-N-22,255,280,290,0,25,True,True,ALLOCATED,0.0
221,144,H1087,56,PPT0809A,Bay8-S-17,245,268,321,0,23,True,True,ALLOCATED,0.0
222,144,H1087,47,PPT1060A,Bay10-N-20,258,281,321,0,23,True,True,ALLOCATED,0.0
223,154,H1087,11,PPT0001A,0西-1,528,551,321,230,23,True,True,ALLOCATED,-230.0
224,154,H1087,21,PPT0057A,0东-14,340,363,321,42,23,True,True,ALLOCATED,-42.0
332,824,H1087,7,BQM4853A,Bay48-N-3,1057,1087,292,795,30,True,True,ALLOCATED,-795.0
281,183,H1088,13,PPT0003A,0西-5,311,332,310,22,21,True,True,ALLOCATED,-22.0
282,183,H1088,64,PPT0863A,Bay8-N-26,303,324,310,14,21,True,True,ALLOCATED,-14.0
283,193,H1087,14,PPT0004A,0西-7,322,343,310,33,21,True,True,ALLOCATED,-33.0
284,193,H1087,57,PPT0810A,Bay8-S-19,494,515,310,205,21,True,True,ALLOCATED,-205.0
229,124,H1088,11,PPT0001A,0西-1,551,573,318,255,22,True,True,ALLOCATED,-255.0
230,124,H1088,36,PPT1012A,Bay10-S-23,336,358,318,40,22,True,True,ALLOCATED,-40.0
231,134,H1088,2,BQM4803A,Bay48-S-3,1089,1111,318,793,22,True,True,ALLOCATED,-793.0
232,134,H1088,8,BQM4503A,Bay45-S-3,763,785,318,467,22,True,True,ALLOCATED,-467.0
352,834,H1087,50,PPT0801A,Bay8-S-1,285,315,283,32,30,True,True,ALLOCATED,-32.0
296,832,H1088,14,PPT0004A,0西-7,343,367,303,64,24,True,True,ALLOCATED,-64.0
295,822,H1088,28,PPT1004A,Bay10-S-7,314,338,303,35,24,True,True,ALLOCATED,-35.0
317,143,H1087,44,PPT1057A,Bay10-N-14,306,327,300,27,21,True,True,ALLOCATED,-27.0
318,143,H1087,19,PPT0055A,0东-10,289,310,300,10,21,True,True,ALLOCATED,-10.0
319,153,H1087,4,BQM4810A,Bay48-S-10,438,459,300,159,21,True,True,ALLOCATED,-159.0
320,153,H1087,14,PPT0004A,0西-7,367,388,300,88,21,True,True,ALLOCATED,-88.0
289,845,H1087,58,PPT0811A,Bay8-S-21,319,351,301,50,32,True,True,ALLOCATED,-50.0
241,835,H1087,16,PPT0052A,0东-4,321,353,309,44,32,True,True,ALLOCATED,-44.0
285,855,H1087,55,PPT0808A,Bay8-S-15,337,368,303,65,31,True,True,ALLOCATED,-65.0
329,835,H1088,63,PPT0862A,Bay8-N-24,252,271,298,0,19,True,True,ALLOCATED,0.0
328,825,H1088,49,PPT1062A,Bay10-N-24,252,271,298,0,19,True,True,ALLOCATED,0.0
310,835,H1088,27,PPT1003A,Bay10-S-5,269,289,300,0,20,True,True,ALLOCATED,0.0
309,825,H1088,30,PPT1006A,Bay10-S-11,464,484,300,184,20,True,True,ALLOCATED,-184.0
338,832,H1087,10,BQM4202A,Bay42-S-2,253,269,300,0,16,True,True,ALLOCATED,0.0
337,822,H1087,23,PPT0059A,0东-18,436,452,300,152,16,True,True,ALLOCATED,-152.0
246,683,H1088,45,PPT1058A,Bay10-N-16,322,356,309,47,34,True,True,ALLOCATED,-47.0
247,693,H1088,9,BQM4504A,Bay45-S-4,254,288,309,0,34,True,True,ALLOCATED,0.0
267,283,H1087,43,PPT1056A,Bay10-N-12,304,334,311,23,30,True,True,ALLOCATED,-23.0
251,293,H1087,8,BQM4503A,Bay45-S-3,785,815,312,503,30,True,True,ALLOCATED,-503.0
252,293,H1087,7,BQM4853A,Bay48-N-3,1087,1117,312,805,30,True,True,ALLOCATED,-805.0
335,832,H1087,14,PPT0004A,0西-7,388,404,301,103,16,True,True,ALLOCATED,-103.0
334,822,H1087,33,PPT1009A,Bay10-S-17,254,270,301,0,16,True,True,ALLOCATED,0.0
311,621,H1088,59,PPT0857A,Bay8-N-14,262,276,305,0,14,True,True,ALLOCATED,0.0
312,621,H1088,60,PPT0858A,Bay8-N-16,254,268,305,0,14,True,True,ALLOCATED,0.0
305,631,H1087,15,PPT0051A,0东-2,322,335,306,29,13,True,True,ALLOCATED,-29.0
306,631,H1087,31,PPT1007A,Bay10-S-13,265,278,306,0,13,True,True,ALLOCATED,0.0
200,801,H1088,8,BQM4503A,Bay45-S-3,815,859,318,541,44,True,True,ALLOCATED,-541.0
248,283,H1088,43,PPT1056A,Bay10-N-12,334,365,313,52,31,True,True,ALLOCATED,-52.0
286,643,H1087,11,PPT0001A,0西-1,573,599,308,291,26,True,True,ALLOCATED,-291.0
255,273,H1087,17,PPT0053A,0东-6,255,280,314,0,25,True,True,ALLOCATED,0.0
256,273,H1087,56,PPT0809A,Bay8-S-17,268,293,314,0,25,True,True,ALLOCATED,0.0
253,263,H1087,25,PPT1001A,Bay10-S-1,283,308,314,0,25,True,True,ALLOCATED,0.0
254,263,H1087,45,PPT1058A,Bay10-N-16,356,381,314,67,25,True,True,ALLOCATED,-67.0
269,653,H1087,40,PPT1053A,Bay10-N-6,284,310,309,1,26,True,True,ALLOCATED,-1.0
270,803,H1087,27,PPT1003A,Bay10-S-5,289,318,304,14,29,True,True,ALLOCATED,-14.0
268,803,H1087,48,PPT1061A,Bay10-N-22,280,309,305,4,29,True,True,ALLOCATED,-4.0
243,231,H1088,11,PPT0001A,0西-1,599,613,322,291,14,True,True,ALLOCATED,-291.0
244,231,H1088,45,PPT1058A,Bay10-N-16,381,395,322,73,14,True,True,ALLOCATED,-73.0
257,221,H1087,30,PPT1006A,Bay10-S-11,484,495,322,173,11,True,True,ALLOCATED,-173.0
258,221,H1087,62,PPT0861A,Bay8-N-22,466,477,322,155,11,True,True,ALLOCATED,-155.0
313,102,H1088,9,BQM4504A,Bay45-S-4,288,308,297,11,20,True,True,ALLOCATED,-11.0
314,102,H1088,4,BQM4810A,Bay48-S-10,459,479,297,182,20,True,True,ALLOCATED,-182.0
227,272,H1088,17,PPT0053A,0东-6,280,312,322,0,32,True,True,ALLOCATED,0.0
228,272,H1088,38,PPT1051A,Bay10-N-2,261,293,322,0,32,True,True,ALLOCATED,0.0
225,262,H1087,36,PPT1012A,Bay10-S-23,358,390,322,68,32,True,True,ALLOCATED,-68.0
226,262,H1087,47,PPT1060A,Bay10-N-20,281,313,322,0,32,True,True,ALLOCATED,0.0
233,122,H1088,62,PPT0861A,Bay8-N-22,477,494,318,176,17,True,True,ALLOCATED,-176.0
234,122,H1088,32,PPT1008A,Bay10-S-15,263,280,318,0,17,True,True,ALLOCATED,0.0
235,132,H1087,65,PPT0864A,Bay8-N-28,263,280,318,0,17,True,True,ALLOCATED,0.0
236,132,H1087,34,PPT1010A,Bay10-S-19,528,545,318,227,17,True,True,ALLOCATED,-227.0
297,182,H1088,28,PPT1004A,Bay10-S-7,338,356,307,49,18,True,True,ALLOCATED,-49.0
298,182,H1088,22,PPT0058A,0东-16,313,331,307,24,18,True,True,ALLOCATED,-24.0
299,192,H1087,33,PPT1009A,Bay10-S-17,270,288,307,0,18,True,True,ALLOCATED,0.0
300,192,H1087,21,PPT0057A,0东-14,363,381,307,74,18,True,True,ALLOCATED,-74.0
237,103,H1087,8,BQM4503A,Bay45-S-3,859,875,318,557,16,True,True,ALLOCATED,-557.0
238,103,H1087,2,BQM4803A,Bay48-S-3,1111,1127,318,809,16,True,True,ALLOCATED,-809.0
205,632,H1087,26,PPT1002A,Bay10-S-3,338,352,330,22,14,True,True,ALLOCATED,-22.0
206,632,H1087,39,PPT1052A,Bay10-N-4,266,280,330,0,14,True,True,ALLOCATED,0.0
180,111,H1088,7,BQM4853A,Bay48-N-3,1117,1141,331,810,24,True,True,ALLOCATED,-810.0
181,111,H1088,2,BQM4803A,Bay48-S-3,1127,1151,331,820,24,True,True,ALLOCATED,-820.0
271,623,H1087,54,PPT0807A,Bay8-S-13,267,282,314,0,15,True,True,ALLOCATED,0.0
272,623,H1087,48,PPT1061A,Bay10-N-22,309,324,314,10,15,True,True,ALLOCATED,-10.0
273,633,H1087,17,PPT0053A,0东-6,312,327,314,13,15,True,True,ALLOCATED,-13.0
274,633,H1087,30,PPT1006A,Bay10-S-11,495,510,314,196,15,True,True,ALLOCATED,-196.0
