seq_id,block_id,ship_id,platen_idx,platen_id,platen_name,planned_start_day,planned_end_day,due_day,delay_days,lead_time_days,is_feasible,requested_feasible,status,reward
839,633,H1088,43,PPT1056A,Bay10-N-12,135,150,111,39,15,True,True,ALLOCATED,-64.86
844,102,H1087,43,PPT1056A,Bay10-N-12,150,171,102,69,21,True,True,ALLOCATED,-123.44
820,133,H1088,54,PPT0807A,Bay8-S-13,90,119,107,12,29,True,True,ALLOCATED,-9.66
777,261,H1088,53,PPT0804A,Bay8-S-7,65,99,124,0,34,True,True,ALLOCATED,19.38
821,123,H1088,11,PPT0001A,0西-1,66,95,107,0,29,True,True,ALLOCATED,16.9
840,103,H1088,2,BQM4803A,Bay48-S-3,73,103,103,0,30,True,True,ALLOCATED,11.5
776,271,H1088,11,PPT0001A,0西-1,95,129,125,4,34,True,True,ALLOCATED,5.4
766,268,H1087,46,PPT1059A,Bay10-N-18,67,96,130,0,29,True,True,ALLOCATED,17.7
841,184,H1088,39,PPT1052A,Bay10-N-4,68,98,103,0,30,True,True,ALLOCATED,12.44
836,194,H1088,24,PPT0060A,0东-20,68,98,104,0,30,True,True,ALLOCATED,13.18
875,161,H1087,45,PPT1058A,Bay10-N-16,82,100,96,4,18,True,True,ALLOCATED,3.62
876,171,H1087,18,PPT0054A,0东-8,126,144,96,48,18,True,True,ALLOCATED,-84.14
779,272,H1087,13,PPT0003A,0西-5,106,137,128,9,31,True,True,ALLOCATED,-5.04
778,262,H1088,34,PPT1010A,Bay10-S-19,197,228,128,100,31,True,True,ALLOCATED,-186.5
767,278,H1087,42,PPT1055A,Bay10-N-10,68,96,130,0,28,True,True,ALLOCATED,17.7
762,801,H1088,7,BQM4853A,Bay48-N-3,261,295,129,166,34,True,True,ALLOCATED,-318.39
783,183,H1087,39,PPT1052A,Bay10-N-4,98,118,123,0,20,True,True,ALLOCATED,12.34
784,193,H1087,40,PPT1053A,Bay10-N-6,71,91,123,0,20,True,True,ALLOCATED,17.57
832,182,H1087,8,BQM4503A,Bay45-S-3,206,223,113,110,17,True,True,ALLOCATED,-208.79
833,192,H1087,33,PPT1009A,Bay10-S-17,72,89,113,0,17,True,True,ALLOCATED,16.21
816,642,H1087,15,PPT0051A,0东-2,75,91,117,0,16,True,True,ALLOCATED,18.11
817,652,H1087,39,PPT1052A,Bay10-N-4,118,134,117,17,16,True,True,ALLOCATED,-20.73
769,124,H1087,19,PPT0055A,0东-10,81,106,128,0,25,True,True,ALLOCATED,18.93
770,134,H1087,57,PPT0810A,Bay8-S-19,73,98,128,0,25,True,True,ALLOCATED,19.32
845,182,H1087,50,PPT0801A,Bay8-S-1,74,92,109,0,18,True,True,ALLOCATED,16.48
846,192,H1087,9,BQM4504A,Bay45-S-4,74,92,109,0,18,True,True,ALLOCATED,15.17
791,832,H1088,21,PPT0057A,0东-14,94,130,118,12,36,True,True,ALLOCATED,-12.84
790,822,H1088,27,PPT1003A,Bay10-S-5,75,111,118,0,36,True,True,ALLOCATED,14.33
774,271,H1088,20,PPT0056A,0东-12,75,107,127,0,32,True,True,ALLOCATED,17.39
773,261,H1088,18,PPT0054A,0东-8,144,176,127,49,32,True,True,ALLOCATED,-84.17
798,125,H1087,42,PPT1055A,Bay10-N-10,96,130,113,17,34,True,True,ALLOCATED,-21.73
