seq_id,block_id,ship_id,platen_idx,platen_id,platen_name,planned_start_day,planned_end_day,due_day,delay_days,lead_time_days,is_feasible,requested_feasible,status,reward
805,124,H1088,47,PPT1060A,Bay10-N-20,36,81,111,0,45,True,True,ALLOCATED,17.14
870,173,H1088,62,PPT0861A,Bay8-N-22,72,101,99,2,29,True,True,ALLOCATED,10.17
867,163,H1088,48,PPT1061A,Bay10-N-22,36,65,100,0,29,True,True,ALLOCATED,15.56
874,103,H1088,2,BQM4803A,Bay48-S-3,83,122,87,35,39,True,True,ALLOCATED,-51.3
869,161,H1088,32,PPT1008A,Bay10-S-15,37,69,99,0,32,True,True,ALLOCATED,16.21
830,143,H1087,16,PPT0052A,0东-4,38,83,107,0,45,True,True,ALLOCATED,15.77
831,153,H1087,25,PPT1001A,Bay10-S-1,38,83,107,0,45,True,True,ALLOCATED,16.78
848,132,H1087,29,PPT1005A,Bay10-S-9,42,69,107,0,27,True,True,ALLOCATED,16.01
861,122,H1087,45,PPT1058A,Bay10-N-16,42,66,104,0,24,True,True,ALLOCATED,15.48
862,103,H1087,7,BQM4853A,Bay48-N-3,114,165,104,61,51,True,True,ALLOCATED,-175.03
787,111,H1088,2,BQM4803A,Bay48-S-3,122,162,115,47,40,True,True,ALLOCATED,-100.51
797,801,H1087,19,PPT0055A,0东-10,46,96,113,0,50,True,True,ALLOCATED,15.08
857,112,H1088,23,PPT0059A,0东-18,46,72,85,0,26,True,True,ALLOCATED,11.91
864,144,H1087,57,PPT0810A,Bay8-S-19,71,95,100,0,24,True,True,ALLOCATED,11.62
865,154,H1087,32,PPT1008A,Bay10-S-15,69,93,100,0,24,True,True,ALLOCATED,13.56
866,632,H1087,20,PPT0056A,0东-12,86,101,105,0,15,True,True,ALLOCATED,11.37
863,622,H1087,27,PPT1003A,Bay10-S-5,47,62,106,0,15,True,True,ALLOCATED,15.71
879,101,H1087,20,PPT0056A,0东-12,101,130,86,44,29,True,True,ALLOCATED,-87.83
871,102,H1088,8,BQM4503A,Bay45-S-3,73,110,94,16,37,True,True,ALLOCATED,-2.27
759,154,H1088,33,PPT1009A,Bay10-S-17,50,101,133,0,51,True,True,ALLOCATED,17.14
760,144,H1088,22,PPT0058A,0东-16,50,99,132,0,49,True,True,ALLOCATED,16.34
843,834,H1087,2,BQM4803A,Bay48-S-3,162,187,105,82,25,True,True,ALLOCATED,-326.2
842,824,H1088,52,PPT0803A,Bay8-S-5,50,75,105,0,25,True,True,ALLOCATED,14.88
859,835,H1087,22,PPT0058A,0东-16,99,127,101,26,28,True,True,ALLOCATED,-24.93
858,825,H1088,31,PPT1007A,Bay10-S-13,52,80,101,0,28,True,True,ALLOCATED,15.86
761,134,H1088,8,BQM4503A,Bay45-S-3,110,158,132,26,48,True,True,ALLOCATED,-23.89
765,124,H1087,13,PPT0003A,0西-5,53,100,131,0,47,True,True,ALLOCATED,15.71
878,832,H1087,38,PPT1051A,Bay10-N-2,60,83,94,0,23,True,True,ALLOCATED,11.65
877,822,H1087,35,PPT1011A,Bay10-S-21,53,76,94,0,23,True,True,ALLOCATED,12.93
849,143,H1087,58,PPT0811A,Bay8-S-21,53,75,105,0,22,True,True,ALLOCATED,15.0
850,153,H1087,21,PPT0057A,0东-14,53,75,105,0,22,True,True,ALLOCATED,16.03
853,835,H1088,11,PPT0001A,0西-1,54,76,103,0,22,True,True,ALLOCATED,14.05
852,825,H1088,54,PPT0807A,Bay8-S-13,54,76,103,0,22,True,True,ALLOCATED,16.25
795,183,H1087,36,PPT1012A,Bay10-S-23,54,76,118,0,22,True,True,ALLOCATED,14.52
796,193,H1087,23,PPT0059A,0东-18,72,94,118,0,22,True,True,ALLOCATED,15.66
815,283,H1087,62,PPT0861A,Bay8-N-22,101,132,113,19,31,True,True,ALLOCATED,-7.66
811,293,H1087,2,BQM4803A,Bay48-S-3,187,218,114,104,31,True,True,ALLOCATED,-530.61
873,832,H1088,62,PPT0861A,Bay8-N-22,132,150,101,49,18,True,True,ALLOCATED,-111.51
872,822,H1088,20,PPT0056A,0东-12,130,148,101,47,18,True,True,ALLOCATED,-100.29
771,628,H1088,30,PPT1006A,Bay10-S-11,59,82,128,0,23,True,True,ALLOCATED,16.33
772,638,H1088,23,PPT0059A,0东-18,94,117,128,0,23,True,True,ALLOCATED,13.74
812,803,H1087,23,PPT0059A,0东-18,117,147,108,39,30,True,True,ALLOCATED,-64.36
824,631,H1088,36,PPT1012A,Bay10-S-23,76,91,114,0,15,True,True,ALLOCATED,14.31
789,273,H1088,26,PPT1002A,Bay10-S-3,62,87,121,0,25,True,True,ALLOCATED,15.79
788,263,H1088,62,PPT0861A,Bay8-N-22,150,175,121,54,25,True,True,ALLOCATED,-134.9
825,621,H1088,32,PPT1008A,Bay10-S-15,93,108,114,0,15,True,True,ALLOCATED,10.53
838,623,H1088,47,PPT1060A,Bay10-N-20,81,96,111,0,15,True,True,ALLOCATED,13.48
