seq_id,block_id,ship_id,platen_idx,platen_id,platen_name,planned_start_day,planned_end_day,due_day,delay_days,lead_time_days,is_feasible,requested_feasible,status,reward
618,268,H1088,38,PPT1051A,Bay10-N-2,240,270,182,88,30,True,True,ALLOCATED,-163.3
619,278,H1087,53,PPT0804A,Bay8-S-7,175,205,182,23,30,True,True,ALLOCATED,-33.55
605,268,H1087,36,PPT1012A,Bay10-S-23,168,198,183,15,30,True,True,ALLOCATED,-17.0
606,278,H1087,51,PPT0802A,Bay8-S-3,128,158,183,0,30,True,True,ALLOCATED,17.45
590,183,H1087,21,PPT0057A,0东-14,165,186,191,0,21,True,True,ALLOCATED,12.66
591,193,H1087,53,PPT0804A,Bay8-S-7,205,226,191,35,21,True,True,ALLOCATED,-57.17
644,143,H1088,9,BQM4504A,Bay45-S-4,273,294,181,113,21,True,True,ALLOCATED,-213.42
645,143,H1088,56,PPT0809A,Bay8-S-17,216,237,181,56,21,True,True,ALLOCATED,-99.54
646,153,H1088,54,PPT0807A,Bay8-S-13,362,383,181,202,21,True,True,ALLOCATED,-390.67
647,153,H1088,61,PPT0859A,Bay8-N-18,234,255,181,74,21,True,True,ALLOCATED,-134.67
587,183,H1087,20,PPT0056A,0东-12,146,167,192,0,21,True,True,ALLOCATED,16.66
588,193,H1087,60,PPT0858A,Bay8-N-16,177,198,192,6,21,True,True,ALLOCATED,0.83
