,,20,20,,,791,832,6.662,14.583,36,97.151946,43307,43343,43309,34,-77,0
,,20,20,,,790,822,16.055,14.575,36,234.001625,43308,43344,43309,35,-78,0
,,20,22,,,135,271,17.8,16.0,36,284.8,43456,43492,43542,-50,0,6
,,20,22,,,136,271,17.8,16.0,36,284.8,43456,43492,43542,-50,0,6
,,20,22,,,133,261,20.1,16.0,36,321.6,43456,43492,43542,-50,0,6
,,20,22,,,134,261,20.1,16.0,36,321.6,43456,43492,43542,-50,0,6
,,20,20,,,114,144,17.566,15.678,36,275.399748,43469,43505,43555,-50,0,8
,,33,21,,,82,293,22.5,18.32,36,412.2,44113,44149,43570,579,-636,7
,,36,21,,,83,293,22.5,18.32,36,412.2,44149,44185,43570,615,-672,7
,,20,20,,,84,283,13.7,18.32,36,250.984,43478,43514,43570,-56,0,7
,,20,20,,,85,283,13.7,18.32,36,250.984,43478,43514,43570,-56,0,7
,,20,22,,,40,282,14.7,19.5,36,286.65,43490,43526,43592,-66,0,6
,,18,21,,,41,292,16.6,19.5,36,323.7,43490,43526,43592,-66,0,6
,,20,20,,,73,292,16.6,19.5,36,323.7,43505,43541,43579,-38,0,6
,,20,20,,,74,292,16.6,19.5,36,323.7,43505,43541,43579,-38,0,6
,,20,21,,,12,144,17.566,15.678,36,275.399748,43514,43550,43600,-50,0,8
,,20,21,,,847,272,15.89,20.773,35,330.08297,43347,43382,43295,87,-161,2
,,20,22,,,775,102,16.588,12.377,35,205.309676,43347,43382,43312,70,-105,1
,,20,20,,,741,143,5.23,16.375,35,85.64125,43348,43383,43339,44,-100,4
,,18,20,,,742,153,15.0,16.375,35,245.625,43361,43396,43339,57,-113,4
,,20,20,,,671,183,11.2,20.0,35,224.0,43362,43397,43357,40,-109,7
,,20,21,,,678,193,19.9,20.0,35,398.0,43362,43397,43356,41,-108,8
,,36,21,,,727,102,26.372,14.65,35,386.3498,43595,43630,43340,290,-335,5
,,33,21,,,728,102,26.372,14.65,35,386.3498,44150,44185,43340,845,-890,5
,,20,20,,,665,832,6.662,14.583,35,97.151946,43363,43398,43363,35,-87,7
,,20,20,,,664,822,16.055,14.575,35,234.001625,43341,43376,43363,13,-65,7
,,20,20,,,497,832,6.662,14.583,35,97.151946,43365,43400,43409,-9,-61,7
