seq_id,ship_id,block_id,block_type,length_m,width_m,weight_ton,assembly_start_date,earliest_start_date,due_date,lead_time_days,block_output_value,is_combined,combined_block_id,block_area_m2,aspect_ratio,density_ton_per_m2,est_dt,due_dt,total_window_days,slack_days,urgency_ratio,cluster_id,cluster_name
187,H1087,193,CURVED,15.59,15.978,142.384166857143,2018-11-27,2018-11-23,2019-01-25,21,249.09702,,,249.09702,0.9757166103392164,0.571601245398853,2018-11-23,2019-01-25,63,42,0.3333333333333333,3,Type-D (Long-lead Urgent)
250,H1088,836,CURVED,8.0,21.0,144.285714285714,2018-11-27,2018-11-24,2018-12-30,29,168.0,,,168.0,0.38095238095238093,0.8588435374149642,2018-11-24,2018-12-30,36,7,0.8055555555555556,1,Type-B (Small Light)
249,H1088,826,FLAT,20.5,21.0,240.0,2018-11-27,2018-11-24,2018-12-30,29,430.5,,,430.5,0.9761904761904762,0.5574912891986062,2018-11-24,2018-12-30,36,7,0.8055555555555556,2,Type-C (Large Heavy)
198,H1088,801,FLAT,28.614,19.075,240.0,2018-11-28,2018-11-19,2019-01-16,34,545.81205,,,545.81205,1.500078636959371,0.4397118018922448,2018-11-19,2019-01-16,58,24,0.5862068965517241,2,Type-C (Large Heavy)
199,H1088,801,FLAT,28.614,19.075,240.0,2018-11-28,2018-11-19,2019-01-16,34,545.81205,,,545.81205,1.500078636959371,0.4397118018922448,2018-11-19,2019-01-16,58,24,0.5862068965517241,2,Type-C (Large Heavy)
162,H1087,124,FLAT,18.618,14.354,157.904925714286,2018-11-28,2018-11-22,2019-02-02,23,267.242772,,,267.24277199999995,1.2970600529469136,0.590866965390877,2018-11-22,2019-02-02,72,49,0.3194444444444444,3,Type-D (Long-lead Urgent)
163,H1088,124,FLAT,18.618,14.354,157.904925714286,2018-11-28,2018-11-22,2019-02-02,23,267.242772,,,267.24277199999995,1.2970600529469136,0.590866965390877,2018-11-22,2019-02-02,72,49,0.3194444444444444,3,Type-D (Long-lead Urgent)
164,H1088,134,FLAT,22.828,14.354,207.758542857143,2018-11-28,2018-11-22,2019-02-02,23,327.673112,,,327.67311199999995,1.5903580883377457,0.6340420841644859,2018-11-22,2019-02-02,72,49,0.3194444444444444,3,Type-D (Long-lead Urgent)
165,H1088,134,FLAT,22.828,14.354,207.758542857143,2018-11-28,2018-11-22,2019-02-02,23,327.673112,,,327.67311199999995,1.5903580883377457,0.6340420841644859,2018-11-22,2019-02-02,72,49,0.3194444444444444,3,Type-D (Long-lead Urgent)
246,H1088,683,FLAT,17.8,14.8,153.108571428571,2018-12-01,2018-11-05,2018-12-30,34,263.44,,,263.44,1.2027027027027026,0.5811895362457143,2018-11-05,2018-12-30,55,21,0.6181818181818182,1,Type-B (Small Light)
247,H1088,693,FLAT,17.8,14.8,153.108571428571,2018-12-01,2018-11-05,2018-12-30,34,263.44,,,263.44,1.2027027027027026,0.5811895362457143,2018-11-05,2018-12-30,55,21,0.6181818181818182,1,Type-B (Small Light)
207,H1087,143,FLAT,13.809,15.686,124.782593428571,2018-12-01,2018-11-25,2019-01-16,21,216.607974,,,216.60797399999998,0.8803391559352288,0.576075714685236,2018-11-25,2019-01-16,52,31,0.40384615384615385,3,Type-D (Long-lead Urgent)
208,H1087,143,FLAT,13.809,15.686,124.782593428571,2018-12-01,2018-11-25,2019-01-16,21,216.607974,,,216.60797399999998,0.8803391559352288,0.576075714685236,2018-11-25,2019-01-16,52,31,0.40384615384615385,3,Type-D (Long-lead Urgent)
209,H1087,153,FLAT,18.919,15.5,170.908160285714,2018-12-01,2018-11-25,2019-01-16,21,293.2445,,,293.2445,1.2205806451612904,0.5828179566393026,2018-11-25,2019-01-16,52,31,0.40384615384615385,3,Type-D (Long-lead Urgent)
210,H1087,153,FLAT,18.919,15.5,170.908160285714,2018-12-01,2018-11-25,2019-01-16,21,293.2445,,,293.2445,1.2205806451612904,0.5828179566393026,2018-11-25,2019-01-16,52,31,0.40384615384615385,3,Type-D (Long-lead Urgent)
203,H1087,621,FLAT,8.95,15.97,95.7552571428572,2018-12-01,2018-12-01,2019-01-21,14,142.9315,,,142.9315,0.5604257983719473,0.6699380972203972,2018-12-01,2019-01-21,51,37,0.27450980392156865,3,Type-D (Long-lead Urgent)
204,H1087,621,FLAT,8.95,15.97,95.7552571428572,2018-12-01,2018-12-01,2019-01-21,14,142.9315,,,142.9315,0.5604257983719473,0.6699380972203972,2018-12-01,2019-01-21,51,37,0.27450980392156865,3,Type-D (Long-lead Urgent)
201,H1088,631,FLAT,10.53,15.97,104.549085714286,2018-12-01,2018-12-01,2019-01-22,13,168.1641,,,168.1641,0.6593613024420788,0.6217087102079814,2018-12-01,2019-01-22,52,39,0.25,3,Type-D (Long-lead Urgent)
202,H1088,631,FLAT,10.53,15.97,104.549085714286,2018-12-01,2018-12-01,2019-01-22,13,168.1641,,,168.1641,0.6593613024420788,0.6217087102079814,2018-12-01,2019-01-22,52,39,0.25,3,Type-D (Long-lead Urgent)
290,H1087,112,FLAT,21.0,8.6,147.131428571429,2018-12-02,2018-11-27,2018-12-26,17,180.6,,,180.6,2.441860465116279,0.814681221325742,2018-11-27,2018-12-26,29,12,0.5862068965517241,0,Type-A (Standard Medium)
291,H1088,112,FLAT,21.0,8.6,147.131428571429,2018-12-02,2018-11-27,2018-12-26,17,180.6,,,180.6,2.441860465116279,0.814681221325742,2018-11-27,2018-12-26,29,12,0.5862068965517241,0,Type-A (Standard Medium)
176,H1087,263,FLAT,16.6,18.79,179.606885714286,2018-12-02,2018-12-01,2019-01-28,24,311.914,,,311.914,0.8834486428951571,0.5758218153538668,2018-12-01,2019-01-28,58,34,0.41379310344827586,3,Type-D (Long-lead Urgent)
177,H1087,263,FLAT,16.6,18.79,179.606885714286,2018-12-02,2018-12-01,2019-01-28,24,311.914,,,311.914,0.8834486428951571,0.5758218153538668,2018-12-01,2019-01-28,58,34,0.41379310344827586,3,Type-D (Long-lead Urgent)
286,H1087,643,CURVED,19.9,14.2,170.757142857143,2018-12-03,2018-11-06,2018-12-29,26,282.58,,,282.58,1.4014084507042253,0.6042789399714877,2018-11-06,2018-12-29,53,27,0.49056603773584906,2,Type-C (Large Heavy)
172,H1087,273,FLAT,14.5,18.79,160.946885714286,2018-12-03,2018-12-02,2019-01-30,25,272.455,,,272.455,0.7716870675891432,0.590728324729904,2018-12-02,2019-01-30,59,34,0.423728813559322,3,Type-D (Long-lead Urgent)
173,H1087,273,FLAT,14.5,18.79,160.946885714286,2018-12-03,2018-12-02,2019-01-30,25,272.455,,,272.455,0.7716870675891432,0.590728324729904,2018-12-02,2019-01-30,59,34,0.423728813559322,3,Type-D (Long-lead Urgent)
188,H1087,101,FLAT,30.66,9.4,240.0,2018-12-03,2018-12-03,2019-01-18,32,288.204,,,288.204,3.2617021276595746,0.8327434733730275,2018-12-03,2019-01-18,46,14,0.6956521739130435,2,Type-C (Large Heavy)
269,H1087,653,FLAT,17.9,14.2,149.157142857143,2018-12-04,2018-11-07,2018-12-30,26,254.18,,,254.17999999999998,1.26056338028169,0.5868169913334763,2018-11-07,2018-12-30,53,27,0.49056603773584906,3,Type-D (Long-lead Urgent)
322,H1087,834,CURVED,9.215,10.9,58.2074928571429,2018-12-04,2018-11-30,2018-12-25,19,100.4435,,,100.4435,0.8454128440366973,0.5795048246739999,2018-11-30,2018-12-25,25,6,0.76,0,Type-A (Standard Medium)
321,H1087,824,FLAT,15.665,11.094,105.276874571429,2018-12-04,2018-11-30,2018-12-25,19,173.78751,,,173.78750999999997,1.4120245177573463,0.605779290879011,2018-11-30,2018-12-25,25,6,0.76,0,Type-A (Standard Medium)
331,H1087,833,CURVED,8.709,14.287,79.9900142857143,2018-12-04,2018-12-04,2018-12-24,15,124.425483,,,124.425483,0.6095751382375586,0.6428748545481981,2018-12-04,2018-12-24,20,5,0.75,0,Type-A (Standard Medium)
294,H1088,823,FLAT,16.231,14.307,133.753031428571,2018-12-04,2018-12-04,2018-12-30,18,232.216917,,,232.21691700000002,1.1344796253582163,0.5759831503945554,2018-12-04,2018-12-30,26,8,0.6923076923076923,0,Type-A (Standard Medium)
239,H1087,292,FLAT,16.6,19.5,187.374285714286,2018-12-05,2018-11-29,2019-01-08,32,323.7,,,323.70000000000005,0.8512820512820514,0.5788516704179363,2018-11-29,2019-01-08,40,8,0.8,1,Type-B (Small Light)
240,H1087,292,FLAT,16.6,19.5,187.374285714286,2018-12-05,2018-11-29,2019-01-08,32,323.7,,,323.70000000000005,0.8512820512820514,0.5788516704179363,2018-11-29,2019-01-08,40,8,0.8,1,Type-B (Small Light)
316,H1087,834,FLAT,9.215,10.9,58.2074928571429,2018-12-05,2018-12-01,2018-12-26,19,100.4435,,,100.4435,0.8454128440366973,0.5795048246739999,2018-12-01,2018-12-26,25,6,0.76,0,Type-A (Standard Medium)
315,H1087,824,FLAT,15.665,11.094,105.276874571429,2018-12-05,2018-12-01,2018-12-26,19,173.78751,,,173.78750999999997,1.4120245177573463,0.605779290879011,2018-12-01,2018-12-26,25,6,0.76,0,Type-A (Standard Medium)
323,H1088,833,FLAT,8.709,14.287,79.9900142857143,2018-12-05,2018-12-05,2018-12-26,16,124.425483,,,124.425483,0.6095751382375586,0.6428748545481981,2018-12-05,2018-12-26,21,5,0.7619047619047619,0,Type-A (Standard Medium)
293,H1088,823,FLAT,16.231,14.307,133.753031428571,2018-12-05,2018-12-05,2018-12-31,18,232.216917,,,232.21691700000002,1.1344796253582163,0.5759831503945554,2018-12-05,2018-12-31,26,8,0.6923076923076923,0,Type-A (Standard Medium)
170,H1088,684,FLAT,14.7,20.0,176.025714285714,2018-12-07,2018-11-25,2019-01-28,37,294.0,,,294.0,0.735,0.5987269193391632,2018-11-25,2019-01-28,64,27,0.578125,1,Type-B (Small Light)
171,H1087,694,FLAT,14.7,20.0,176.025714285714,2018-12-07,2018-11-25,2019-01-27,37,294.0,,,294.0,0.735,0.5987269193391632,2018-11-25,2019-01-27,63,26,0.5873015873015873,1,Type-B (Small Light)
245,H1088,282,FLAT,14.7,19.5,170.382857142857,2018-12-07,2018-11-30,2019-01-06,30,286.65,,,286.65,0.7538461538461538,0.5943933617403001,2018-11-30,2019-01-06,37,7,0.8108108108108109,1,Type-B (Small Light)
263,H1088,653,FLAT,11.2,17.72,125.553828571429,2018-12-07,2018-12-04,2019-01-06,15,198.464,,,198.46399999999997,0.6320541760722348,0.6326277237757427,2018-12-04,2019-01-06,33,18,0.45454545454545453,3,Type-D (Long-lead Urgent)
264,H1088,653,FLAT,11.2,17.72,125.553828571429,2018-12-07,2018-12-04,2019-01-06,15,198.464,,,198.46399999999997,0.6320541760722348,0.6326277237757427,2018-12-04,2019-01-06,33,18,0.45454545454545453,3,Type-D (Long-lead Urgent)
261,H1088,643,FLAT,13.412,17.72,141.108612571429,2018-12-07,2018-12-04,2019-01-06,15,237.66064,,,237.66064,0.7568848758465012,0.5937399334253624,2018-12-04,2019-01-06,33,18,0.45454545454545453,3,Type-D (Long-lead Urgent)
262,H1088,643,FLAT,13.412,17.72,141.108612571429,2018-12-07,2018-12-04,2019-01-06,15,237.66064,,,237.66064,0.7568848758465012,0.5937399334253624,2018-12-04,2019-01-06,33,18,0.45454545454545453,3,Type-D (Long-lead Urgent)
211,H1088,102,FLAT,19.76,18.47,209.028142857143,2018-12-07,2018-12-07,2019-01-12,19,364.9672,,,364.9672,1.0698429886302112,0.5727313108058559,2018-12-07,2019-01-12,36,17,0.5277777777777778,2,Type-C (Large Heavy)
212,H1088,102,FLAT,19.76,18.47,209.028142857143,2018-12-07,2018-12-07,2019-01-12,19,364.9672,,,364.9672,1.0698429886302112,0.5727313108058559,2018-12-07,2019-01-12,36,17,0.5277777777777778,2,Type-C (Large Heavy)
242,H1087,282,FLAT,14.7,19.5,170.382857142857,2018-12-08,2018-12-01,2019-01-07,30,286.65,,,286.65,0.7538461538461538,0.5943933617403001,2018-12-01,2019-01-07,37,7,0.8108108108108109,1,Type-B (Small Light)
139,H1087,283,FLAT,13.7,18.32,149.517828571429,2018-12-08,2018-12-02,2019-02-10,34,250.984,,,250.98399999999998,0.7478165938864628,0.5957265346453519,2018-12-02,2019-02-10,70,36,0.4857142857142857,1,Type-B (Small Light)
140,H1087,293,FLAT,22.5,18.32,240.0,2018-12-08,2018-12-02,2019-02-10,34,412.2,,,412.2,1.2281659388646289,0.5822416302765648,2018-12-02,2019-02-10,70,36,0.4857142857142857,2,Type-C (Large Heavy)
150,H1088,272,FLAT,14.4,17.28,144.559542857143,2018-12-08,2018-12-08,2019-02-09,34,248.832,,,248.83200000000002,0.8333333333333333,0.5809523809523814,2018-12-08,2019-02-09,63,29,0.5396825396825397,1,Type-B (Small Light)
151,H1088,272,CURVED,14.4,17.28,144.559542857143,2018-12-08,2018-12-08,2019-02-09,34,248.832,,,248.83200000000002,0.8333333333333333,0.5809523809523814,2018-12-08,2019-02-09,63,29,0.5396825396825397,1,Type-B (Small Light)
148,H1088,262,FLAT,14.6,17.28,146.216685714286,2018-12-08,2018-12-08,2019-02-09,34,252.288,,,252.288,0.8449074074074073,0.5795625860694364,2018-12-08,2019-02-09,63,29,0.5396825396825397,1,Type-B (Small Light)
149,H1088,262,FLAT,14.6,17.28,146.216685714286,2018-12-08,2018-12-08,2019-02-09,34,252.288,,,252.288,0.8449074074074073,0.5795625860694364,2018-12-08,2019-02-09,63,29,0.5396825396825397,1,Type-B (Small Light)
146,H1087,282,FLAT,14.7,19.5,170.382857142857,2018-12-09,2018-12-03,2019-02-10,33,286.65,,,286.65,0.7538461538461538,0.5943933617403001,2018-12-03,2019-02-10,69,36,0.4782608695652174,1,Type-B (Small Light)
147,H1088,292,FLAT,16.6,19.5,187.374285714286,2018-12-09,2018-12-03,2019-02-10,33,323.7,,,323.70000000000005,0.8512820512820514,0.5788516704179363,2018-12-03,2019-02-10,69,36,0.4782608695652174,1,Type-B (Small Light)
182,H1088,623,FLAT,13.38,18.79,152.025285714286,2018-12-12,2018-12-12,2019-01-29,16,251.4102,,,251.4102,0.7120808940926026,0.6046902063412145,2018-12-12,2019-01-29,48,32,0.3333333333333333,3,Type-D (Long-lead Urgent)
183,H1088,623,FLAT,13.38,18.79,152.025285714286,2018-12-12,2018-12-12,2019-01-29,16,251.4102,,,251.4102,0.7120808940926026,0.6046902063412145,2018-12-12,2019-01-29,48,32,0.3333333333333333,3,Type-D (Long-lead Urgent)
178,H1087,633,CURVED,13.38,18.79,152.025285714286,2018-12-14,2018-12-14,2019-01-30,15,251.4102,,,251.4102,0.7120808940926026,0.6046902063412145,2018-12-14,2019-01-30,47,32,0.3191489361702128,3,Type-D (Long-lead Urgent)
179,H1088,633,FLAT,13.38,18.79,152.025285714286,2018-12-14,2018-12-14,2019-01-30,15,251.4102,,,251.4102,0.7120808940926026,0.6046902063412145,2018-12-14,2019-01-30,47,32,0.3191489361702128,3,Type-D (Long-lead Urgent)
156,H1087,102,FLAT,19.76,18.47,209.028142857143,2018-12-15,2018-12-15,2019-02-02,43,364.9672,,,364.9672,1.0698429886302112,0.5727313108058559,2018-12-15,2019-02-02,49,6,0.8775510204081632,2,Type-C (Large Heavy)
145,H1087,123,FLAT,16.106,12.2,116.640924571429,2018-12-16,2018-12-12,2019-02-07,30,196.4932,,,196.4932,1.3201639344262297,0.5936130337916478,2018-12-12,2019-02-07,57,27,0.5263157894736842,0,Type-A (Standard Medium)
157,H1087,133,FLAT,24.07,12.2,208.058542857143,2018-12-16,2018-12-12,2019-02-03,30,293.654,,,293.654,1.9729508196721313,0.7085159502582734,2018-12-12,2019-02-03,53,23,0.5660377358490566,2,Type-C (Large Heavy)
189,H1087,231,FLAT,14.308,15.97,131.359932571429,2018-12-17,2018-12-03,2019-01-30,22,228.49876,,,228.49876,0.8959298685034439,0.5748824745107107,2018-12-03,2019-01-30,58,36,0.3793103448275862,3,Type-D (Long-lead Urgent)
190,H1087,182,FLAT,16.0,7.3,88.3685714285714,2018-12-17,2018-12-13,2019-01-25,19,116.8,,,116.8,2.191780821917808,0.7565802348336592,2018-12-13,2019-01-25,43,24,0.4418604651162791,0,Type-A (Standard Medium)
191,H1087,182,FLAT,17.0,7.3,97.7971428571429,2018-12-17,2018-12-13,2019-01-25,19,124.1,,,124.1,2.328767123287671,0.7880511108553014,2018-12-13,2019-01-25,43,24,0.4418604651162791,0,Type-A (Standard Medium)
192,H1087,192,FLAT,13.889,7.3,70.3412345714286,2018-12-17,2018-12-13,2019-01-25,19,101.3897,,,101.38969999999999,1.9026027397260274,0.6937710099884762,2018-12-13,2019-01-25,43,24,0.4418604651162791,0,Type-A (Standard Medium)
193,H1087,192,FLAT,13.889,7.3,70.3412345714286,2018-12-17,2018-12-13,2019-01-25,19,101.3897,,,101.38969999999999,1.9026027397260274,0.6937710099884762,2018-12-13,2019-01-25,43,24,0.4418604651162791,0,Type-A (Standard Medium)
194,H1087,123,FLAT,16.106,12.2,116.640924571429,2018-12-17,2018-12-16,2019-01-19,25,196.4932,,,196.4932,1.3201639344262297,0.5936130337916478,2018-12-16,2019-01-19,34,9,0.7352941176470589,0,Type-A (Standard Medium)
195,H1088,123,FLAT,16.106,12.2,116.640924571429,2018-12-17,2018-12-16,2019-01-19,25,196.4932,,,196.4932,1.3201639344262297,0.5936130337916478,2018-12-16,2019-01-19,34,9,0.7352941176470589,0,Type-A (Standard Medium)
196,H1088,133,CURVED,24.07,12.2,208.058542857143,2018-12-17,2018-12-16,2019-01-19,25,293.654,,,293.654,1.9729508196721313,0.7085159502582734,2018-12-16,2019-01-19,34,9,0.7352941176470589,2,Type-C (Large Heavy)
197,H1088,133,FLAT,24.07,12.2,208.058542857143,2018-12-17,2018-12-16,2019-01-19,25,293.654,,,293.654,1.9729508196721313,0.7085159502582734,2018-12-16,2019-01-19,34,9,0.7352941176470589,2,Type-C (Large Heavy)
166,H1088,122,FLAT,15.531,12.2,111.443417428571,2018-12-18,2018-12-19,2019-02-04,31,189.4782,,,189.4782,1.273032786885246,0.5881595741809401,2018-12-19,2019-02-04,47,16,0.6595744680851063,0,Type-A (Standard Medium)
167,H1088,132,FLAT,18.94,12.2,145.018171428571,2018-12-18,2018-12-19,2019-02-04,31,231.068,,,231.068,1.5524590163934429,0.6275995439808671,2018-12-19,2019-02-04,47,16,0.6595744680851063,0,Type-A (Standard Medium)
135,H1088,271,FLAT,17.8,16.0,163.668571428571,2018-12-22,2018-12-16,2019-02-10,36,284.8,,,284.8,1.1125,0.5746789727126791,2018-12-16,2019-02-10,56,20,0.6428571428571429,1,Type-B (Small Light)
136,H1088,271,FLAT,17.8,16.0,163.668571428571,2018-12-22,2018-12-16,2019-02-10,36,284.8,,,284.8,1.1125,0.5746789727126791,2018-12-16,2019-02-10,56,20,0.6428571428571429,1,Type-B (Small Light)
133,H1088,261,CURVED,20.1,16.0,188.574285714286,2018-12-22,2018-12-16,2019-02-10,36,321.6,,,321.6,1.25625,0.5863628287135758,2018-12-16,2019-02-10,56,20,0.6428571428571429,2,Type-C (Large Heavy)
134,H1088,261,FLAT,20.1,16.0,188.574285714286,2018-12-22,2018-12-16,2019-02-10,36,321.6,,,321.6,1.25625,0.5863628287135758,2018-12-16,2019-02-10,56,20,0.6428571428571429,2,Type-C (Large Heavy)
161,H1087,111,FLAT,22.2,13.8,195.222857142857,2018-12-25,2018-12-10,2019-01-31,28,306.36,,,306.36,1.6086956521739129,0.6372335067987237,2018-12-10,2019-01-31,52,24,0.5384615384615384,2,Type-C (Large Heavy)
169,H1088,221,CURVED,17.0,15.97,155.440257142857,2018-12-26,2018-12-04,2019-02-10,24,271.49,,,271.49,1.0644959298685035,0.5725450555926811,2018-12-04,2019-02-10,68,44,0.35294117647058826,3,Type-D (Long-lead Urgent)
132,H1088,273,FLAT,14.5,18.79,160.946885714286,2018-12-26,2018-12-20,2019-02-14,31,272.455,,,272.455,0.7716870675891432,0.590728324729904,2018-12-20,2019-02-14,56,25,0.5535714285714286,1,Type-B (Small Light)
131,H1088,263,FLAT,16.6,18.79,179.606885714286,2018-12-26,2018-12-20,2019-02-15,31,311.914,,,311.914,0.8834486428951571,0.5758218153538668,2018-12-20,2019-02-15,57,26,0.543859649122807,1,Type-B (Small Light)
168,H1088,112,FLAT,21.0,8.6,147.131428571429,2018-12-28,2018-12-23,2019-01-30,21,180.6,,,180.6,2.441860465116279,0.814681221325742,2018-12-23,2019-01-30,38,17,0.5526315789473685,0,Type-A (Standard Medium)
129,H1087,143,FLAT,13.809,15.686,124.782593428571,2018-12-29,2018-12-22,2019-02-16,37,216.607974,,,216.60797399999998,0.8803391559352288,0.576075714685236,2018-12-22,2019-02-16,56,19,0.6607142857142857,1,Type-B (Small Light)
130,H1087,153,FLAT,18.919,15.5,170.908160285714,2018-12-29,2018-12-22,2019-02-16,37,293.2445,,,293.2445,1.2205806451612904,0.5828179566393026,2018-12-22,2019-02-16,56,19,0.6607142857142857,1,Type-B (Small Light)
174,H1087,112,FLAT,21.0,8.6,147.131428571429,2018-12-29,2018-12-24,2019-01-26,21,180.6,,,180.6,2.441860465116279,0.814681221325742,2018-12-24,2019-01-26,33,12,0.6363636363636364,0,Type-A (Standard Medium)
175,H1087,112,FLAT,21.0,8.6,147.131428571429,2018-12-29,2018-12-24,2019-01-26,21,180.6,,,180.6,2.441860465116279,0.814681221325742,2018-12-24,2019-01-26,33,12,0.6363636363636364,0,Type-A (Standard Medium)
120,H1088,654,FLAT,19.2,15.1,170.471428571429,2018-12-30,2018-12-03,2019-02-17,37,289.92,,,289.91999999999996,1.271523178807947,0.5879947177546531,2018-12-03,2019-02-17,76,39,0.4868421052631579,2,Type-C (Large Heavy)
119,H1088,644,FLAT,22.9,15.1,214.977142857143,2018-12-30,2018-12-03,2019-02-17,37,345.79,,,345.78999999999996,1.5165562913907285,0.6216985536225542,2018-12-03,2019-02-17,76,39,0.4868421052631579,2,Type-C (Large Heavy)
107,H1087,271,FLAT,17.8,16.0,163.668571428571,2018-12-30,2018-12-24,2019-02-28,37,284.8,,,284.8,1.1125,0.5746789727126791,2018-12-24,2019-02-28,66,29,0.5606060606060606,1,Type-B (Small Light)
106,H1088,261,CURVED,20.1,16.0,188.574285714286,2018-12-30,2018-12-24,2019-02-28,37,321.6,,,321.6,1.25625,0.5863628287135758,2018-12-24,2019-02-28,66,29,0.5606060606060606,2,Type-C (Large Heavy)
117,H1088,124,FLAT,18.618,14.354,157.904925714286,2018-12-31,2018-12-21,2019-02-21,39,267.242772,,,267.24277199999995,1.2970600529469136,0.590866965390877,2018-12-21,2019-02-21,62,23,0.6290322580645161,1,Type-B (Small Light)
118,H1088,134,FLAT,22.828,14.354,207.758542857143,2018-12-31,2018-12-21,2019-02-21,39,327.673112,,,327.67311199999995,1.5903580883377457,0.6340420841644859,2018-12-21,2019-02-21,62,23,0.6290322580645161,2,Type-C (Large Heavy)
143,H1087,182,FLAT,15.0,7.3,79.5114285714286,2018-12-31,2018-12-25,2019-02-14,21,109.5,,,109.5,2.0547945205479454,0.7261317677756036,2018-12-25,2019-02-14,51,30,0.4117647058823529,0,Type-A (Standard Medium)
144,H1087,192,FLAT,13.889,7.3,70.3412345714286,2018-12-31,2018-12-25,2019-02-14,21,101.3897,,,101.38969999999999,1.9026027397260274,0.6937710099884762,2018-12-25,2019-02-14,51,30,0.4117647058823529,0,Type-A (Standard Medium)
158,H1087,632,FLAT,13.38,17.28,136.463657142857,2019-01-01,2018-12-20,2019-02-09,19,231.2064,,,231.20640000000003,0.7743055555555556,0.5902243931952444,2018-12-20,2019-02-09,51,32,0.37254901960784315,3,Type-D (Long-lead Urgent)
159,H1087,622,FLAT,13.38,17.28,136.463657142857,2019-01-04,2018-12-23,2019-02-09,17,231.2064,,,231.20640000000003,0.7743055555555556,0.5902243931952444,2018-12-23,2019-02-09,48,31,0.3541666666666667,3,Type-D (Long-lead Urgent)
114,H1087,144,FLAT,17.566,15.678,158.389725714286,2019-01-04,2018-12-27,2019-02-23,36,275.399748,,,275.399748,1.120423523408598,0.5751266181779005,2018-12-27,2019-02-23,58,22,0.6206896551724138,1,Type-B (Small Light)
99,H1088,154,FLAT,19.932,15.976,186.433485714286,2019-01-04,2018-12-27,2019-03-04,45,318.433632,,,318.433632,1.2476214321482222,0.5854704622226776,2018-12-27,2019-03-04,67,22,0.6716417910447762,2,Type-C (Large Heavy)
123,H1087,835,FLAT,7.416,16.884,97.1618605714286,2019-01-04,2018-12-29,2019-02-17,23,125.211744,,,125.21174400000001,0.43923240938166314,0.7759804110022507,2018-12-29,2019-02-17,50,27,0.46,3,Type-D (Long-lead Urgent)
124,H1087,835,CURVED,7.416,16.884,97.1618605714286,2019-01-04,2018-12-29,2019-02-17,23,125.211744,,,125.21174400000001,0.43923240938166314,0.7759804110022507,2018-12-29,2019-02-17,50,27,0.46,3,Type-D (Long-lead Urgent)
121,H1088,825,FLAT,19.167,16.931,186.866471428571,2019-01-04,2018-12-29,2019-02-17,23,324.516477,,,324.51647700000007,1.1320654420884768,0.5758304575350451,2018-12-29,2019-02-17,50,27,0.46,3,Type-D (Long-lead Urgent)
122,H1088,825,FLAT,19.167,16.931,186.866471428571,2019-01-04,2018-12-29,2019-02-17,23,324.516477,,,324.51647700000007,1.1320654420884768,0.5758304575350451,2018-12-29,2019-02-17,50,27,0.46,3,Type-D (Long-lead Urgent)
160,H1087,103,CURVED,29.101,15.68,240.0,2019-01-04,2018-12-30,2019-02-07,30,456.30368,,,456.30368,1.8559311224489796,0.5259655148956941,2018-12-30,2019-02-07,39,9,0.7692307692307693,2,Type-C (Large Heavy)
35,H1088,801,FLAT,28.614,19.075,240.0,2019-01-05,2019-01-03,2019-03-27,65,545.81205,,,545.81205,1.500078636959371,0.4397118018922448,2019-01-03,2019-03-27,83,18,0.7831325301204819,2,Type-C (Large Heavy)
141,H1087,631,FLAT,10.53,15.97,104.549085714286,2019-01-08,2018-12-06,2019-02-14,11,168.1641,,,168.1641,0.6593613024420788,0.6217087102079814,2018-12-06,2019-02-14,70,59,0.15714285714285714,3,Type-D (Long-lead Urgent)
127,H1087,832,FLAT,6.767,14.288,71.4112094285714,2019-01-08,2019-01-03,2019-02-23,20,96.686896,,,96.686896,0.4736142217245241,0.7385820869517974,2019-01-03,2019-02-23,51,31,0.39215686274509803,3,Type-D (Long-lead Urgent)
128,H1087,832,FLAT,6.767,14.288,71.4112094285714,2019-01-08,2019-01-03,2019-02-23,20,96.686896,,,96.686896,0.4736142217245241,0.7385820869517974,2019-01-03,2019-02-23,51,31,0.39215686274509803,3,Type-D (Long-lead Urgent)
125,H1087,822,FLAT,16.086,14.292,132.291617142857,2019-01-08,2019-01-03,2019-02-23,20,229.901112,,,229.90111199999998,1.1255247691015953,0.5754283482667845,2019-01-03,2019-02-23,51,31,0.39215686274509803,3,Type-D (Long-lead Urgent)
126,H1087,822,FLAT,16.086,14.292,132.291617142857,2019-01-08,2019-01-03,2019-02-23,20,229.901112,,,229.90111199999998,1.1255247691015953,0.5754283482667845,2019-01-03,2019-02-23,51,31,0.39215686274509803,3,Type-D (Long-lead Urgent)
137,H1088,623,FLAT,13.38,18.79,152.025285714286,2019-01-08,2019-01-05,2019-02-15,19,251.4102,,,251.4102,0.7120808940926026,0.6046902063412145,2019-01-05,2019-02-15,41,22,0.4634146341463415,3,Type-D (Long-lead Urgent)
138,H1088,633,FLAT,13.38,18.79,152.025285714286,2019-01-08,2019-01-05,2019-02-15,19,251.4102,,,251.4102,0.7120808940926026,0.6046902063412145,2019-01-05,2019-02-15,41,22,0.4634146341463415,3,Type-D (Long-lead Urgent)
90,H1087,803,CURVED,15.5,14.0,124.642857142857,2019-01-08,2019-01-07,2019-03-01,35,217.0,,,217.0,1.1071428571428572,0.5743910467412765,2019-01-07,2019-03-01,53,18,0.660377358490566,1,Type-B (Small Light)
